date,newDeaths,cum,hospCases,googleretail_and_recreation,googlegrocery_and_pharmacyn,googleparksne,googletransit_stationsne,googleworkplacesne,covidOccupiedMVBeds,TransCars,TransLight Commercial Vehicles,TransHeavy Goods Vehicles,TransAll motor vehicles,TransNational Rail,Trans for London Tube,Trans for London Bus,TransBus (excl),TransCycling,Care hm deaths,newFirstDose,cumFirstDose,newSecondDose,cumSecondDose,cumThird,pillarplannedCapacity,pillarcapacityOne,pillarcapacityTwo,pillarcapacityThree,pillarcapacityFour,pillarnewOneTests,pillarnewTwoTests,pillarnewThreeTests,pillarnewFourTests,pillarnewTests,pillarcumOneTests,pillarcumTwoTests,pillarcumThreeTests,pillarcumFourTests,pillarcumTests,cumAdmissions,Antibody_Tests_plannedPCRCapacity,Antibody_Tests_newPCRTests,Antibody_Tests_cumPCRTests,Antibody_Tests_plannedCapacity,Antibody_Tests_new,Antibody_Tests_cum,newCases,cumCases,newVirusTests,cumVirusTests,res_schools_closed,res_pubs_closed,res_shops_closed,res_eating_places_closed,res_stay_at_home,res_house_mix_banned,res_wfh,res_rule_of_6_indoors,res_curfew,res_eat_out,wrl_total_cases,wrl_new_cases,wrl_new_cases_smoothed,wrl_total_deaths,wrl_new_deaths,wrl_new_deaths_smoothed,wrl_total_cases_per_million,wrl_new_cases_per_million,wrl_new_cases_smoothed_per_million,wrl_total_deaths_per_million,wrl_new_deaths_per_million,wrl_new_deaths_smoothed_per_million,wrl_reproduction_rate,wrl_icu_patients,wrl_icu_patients_per_million,wrl_hosp_patients,wrl_hosp_patients_per_million,wrl_total_tests,wrl_total_tests_per_thousand,wrl_new_tests_per_thousand,wrl_new_tests_smoothed,wrl_new_tests_smoothed_per_thousand,wrl_positive_rate,wrl_tests_per_case,wrl_tests_units,wrl_total_vaccinations,wrl_people_vaccinated,wrl_people_fully_vaccinated,wrl_total_boosters,wrl_new_vaccinations,wrl_new_vaccinations_smoothed,wrl_total_vaccinations_per_hundred,wrl_people_vaccinated_per_hundred,wrl_people_fully_vaccinated_per_hundred,wrl_total_boosters_per_hundred,wrl_new_vaccinations_smoothed_per_million,wrl_new_people_vaccinated_smoothed,wrl_new_people_vaccinated_smoothed_per_hundred,wrl_stringency_index,wrl_population,wrl_population_density,wrl_median_age,wrl_aged_65_older,wrl_aged_70_older,wrl_gdp_per_capita,wrl_extreme_poverty,wrl_cardiovasc_death_rate,wrl_diabetes_prevalence,wrl_female_smokers,wrl_male_smokers,wrl_handwashing_facilities,wrl_hosp_beds_1000,wrl_life_exp,wrl_hum_dev_index,count_flight,flight 7day avg,Adm classification target
4/4/2021,52,152668,3229,-85,-77,-67,-66,NA,469,0.78,0.88,0.75,0.8,0.3,0.3,0.47,0.34,1.53,0,48055,31581623,47708,5432126,,755545,202745,430400,120000,2400,63581,739343,378,10769,814071,22759544,99009318,2119143,6647068,130535073,459755,633145,163595,81607113,122400,378,3407008,2297,4359388,813693,127128065,0,1,1,1,0,1,1,0,0,0,4373798,2405,3826.429,127078,10,34.857,64125.247,35.26,56.1,1863.119,0.147,0.511,0.71,469,6.876,3229,47.341,114411805,1677.417,11.772,795490,11.663,0.005,207.9,tests performed,37013749,31581623,5432126,,95763,412642,54.27,46.3,7.96,,6050,162334,0.238,70.37,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,891,1068.14,Low(below 500)
4/5/2021,45,152713,3255,-96,-89,-90,-91,-82,461,0.63,0.57,0.37,0.6,0.3,0.27,0.46,0.33,0.6,10,40744,31622367,64590,5496716,,768345,202745,443200,120000,2400,73114,667650,440,559,741763,22832658,99807877,2119583,6647627,131407745,459993,645945,128365,81735478,122400,440,3407448,2762,4362150,741323,128000297,0,1,1,1,0,1,1,0,0,0,4376629,2831,3547.571,127106,28,35.571,64166.752,41.506,52.012,1863.53,0.411,0.522,0.69,461,6.759,3255,47.722,115152569,1688.278,10.861,764544,11.209,0.005,215.5,tests performed,37119083,31622367,5496716,,105334,369827,54.42,46.36,8.06,,5422,134325,0.197,70.37,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,926,1046,Low(below 500)
4/6/2021,45,152758,3143,-91,-72,-86,-80,-70,453,0.75,0.95,0.98,0.8,0.24,0.25,0.47,0.36,0.58,6,85227,31707594,186793,5683509,,768445,202745,443300,120000,2400,91304,529472,2215,11162,634153,22923962,100417526,2121798,6678294,132141580,460217,646045,201792,81937090,122400,2307,3429260,2379,4364529,631846,128712320,0,1,1,1,0,1,1,0,0,0,4379033,2404,3309.429,127126,20,30.571,64201.998,35.246,48.52,1863.823,0.293,0.448,0.7,453,6.642,3143,46.08,115773345,1697.379,9.101,756083,11.085,0.004,228.5,tests performed,37391103,31707594,5683509,,272020,336744,54.82,46.49,8.33,,4937,114226,0.167,70.37,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,953,1042.57,Low(below 500)
4/7/2021,45,152803,3019,-91,-73,-85,-79,-68,440,0.75,0.94,1.02,0.8,0.25,0.26,0.43,0.33,0.76,6,99530,31807124,408396,6091905,,769345,202745,444200,120000,2400,94267,921483,2354,21088,1039192,23018229,101391299,2124152,6699382,133233062,460451,646945,296382,82233472,122400,5104,3434364,2763,4367291,1034088,129798698,0,1,1,1,0,1,1,0,0,0,4381830,2797,3121.143,127171,45,30.857,64243.006,41.007,45.76,1864.483,0.66,0.452,0.72,440,6.451,3019,44.262,116789095,1712.271,14.892,722176,10.588,0.004,231.4,tests performed,37899029,31807124,6091905,,507926,319732,55.56,46.63,8.93,,4688,94240,0.138,70.37,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1179,1040.57,Low(below 500)
4/8/2021,61,152864,2872,-91,-72,-83,-80,-70,421,0.74,0.92,1.03,0.8,0.25,0.25,0.46,0.34,0.96,12,96242,31903366,449269,6541174,,770745,202745,445600,120000,2400,89955,824848,2498,19511,936812,23116358,102327226,2126650,6718893,134289127,460659,648345,323855,82565517,122400,5233,3439597,3030,4370321,931579,130849530,0,1,1,1,0,1,1,0,0,0,4384954,3124,2915.286,127224,53,31.143,64288.807,45.802,42.742,1865.26,0.777,0.457,0.75,421,6.172,2872,42.107,117712072,1725.803,13.532,719831,10.554,0.004,246.9,tests performed,38444540,31903366,6541174,,545511,309629,56.36,46.77,9.59,,4540,83586,0.123,70.37,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1207,1023.86,Low(below 500)
4/9/2021,38,152902,2793,-92,-71,-82,-78,-66,405,0.76,0.92,1.04,0.8,0.27,0.26,0.47,0.34,0.77,11,106878,32010244,450136,6991310,,771538,202938,446200,120000,2400,86601,575712,2805,16179,681297,23202959,102978254,2129455,6735072,135045740,460864,649138,314328,82879845,122400,4990,3444587,3150,4365461,676307,131601153,0,1,1,1,0,1,1,0,0,0,4380167,-4787,1742.571,127284,60,32.286,64218.624,-70.183,25.548,1866.14,0.88,0.473,0.8,405,5.938,2793,40.949,118374385,1735.514,9.71,736891,10.804,0.002,422.9,tests performed,39001554,32010244,6991310,,557014,338624,57.18,46.93,10.25,,4965,83509,0.122,70.37,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1274,1037.71,Low(below 500)
4/10/2021,43,152945,2650,-90,-64,-86,-74,NA,385,0.79,0.99,1.16,0.83,0.27,0.24,0.44,0.34,1.13,0,111109,32121353,475230,7466540,,771938,202938,446600,120000,2400,76902,392004,915,13247,483068,23279861,103407861,2130370,6748585,135566677,461051,649538,274811,83154922,122400,915,3445502,2589,4368045,482153,132121175,0,1,1,1,0,1,1,0,0,0,4382880,2713,1641,127324,40,36.571,64258.4,39.776,24.059,1866.726,0.586,0.536,0.84,385,5.645,2650,38.852,118843291,1742.388,6.875,747773,10.963,0.002,455.7,tests performed,39587893,32121353,7466540,,586339,381415,58.04,47.09,10.95,,5592,83969,0.123,70.37,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,948,1054,Low(below 500)
4/11/2021,39,152984,2549,-84,-74,-75,-70,NA,385,0.81,1.02,1.14,0.85,0.28,0.27,0.46,0.38,1.42,2,69223,32190576,189665,7656205,,770938,202938,445600,120000,2400,63116,1143447,515,11474,1218552,23343831,104587086,2130885,6760059,136821861,461255,648538,174505,83330281,122400,515,3446017,1730,4369775,1218037,133375844,0,1,1,1,0,1,1,0,0,0,4384610,1730,1544.571,127331,7,36.143,64283.764,25.364,22.645,1866.829,0.103,0.53,0.88,385,5.645,2549,37.371,120050708,1760.091,17.702,805558,11.81,0.002,521.5,tests performed,39846781,32190576,7656205,,258888,404719,58.42,47.2,11.22,,5934,86993,0.128,70.37,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1071,1079.71,Low(below 500)
4/12/2021,37,153021,2492,-84,-68,-78,-75,-65,377,0.86,1.05,1.06,0.91,0.33,0.34,0.6,0.51,0.8,12,59905,32250481,201191,7857396,,772838,202938,447500,120000,2400,78050,785255,1874,12612,877791,23431485,105510067,2134219,6772671,137848442,461462,650438,149104,83488962,122400,3392,3450869,3568,4373343,874399,134397573,0,0,0,0,0,1,1,0,0,0,4388296,3686,1666.714,127346,15,34.286,64337.805,54.041,24.436,1867.049,0.22,0.503,0.95,377,5.527,2492,36.536,120923617,1772.889,12.798,824435,12.087,0.002,494.6,tests performed,40107877,32250481,7857396,,261096,426971,58.8,47.28,11.52,,6260,89731,0.132,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1160,1113.14,Low(below 500)
4/13/2021,47,153068,2408,-86,-67,-80,-76,-65,370,0.83,1.01,1.05,0.88,0.34,0.32,0.58,0.52,0.88,22,76123,32326604,312685,8170081,,777838,202938,452500,120000,2400,107833,560740,2010,12279,682862,23539317,106146046,2136229,6785039,138606631,461643,655438,271875,83760925,122400,3753,3454622,2472,4375814,679109,135152009,0,0,0,0,0,1,1,0,0,0,4390801,2505,1681.143,127369,23,34.714,64374.531,36.726,24.648,1867.386,0.337,0.509,0.92,370,5.425,2408,35.304,121592189,1782.691,9.802,831263,12.187,0.002,494.5,tests performed,40496685,32326604,8170081,,388808,443655,59.37,47.39,11.98,,6505,88430,0.13,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1076,1130.71,Low(below 500)
4/14/2021,34,153102,2295,-86,-65,-77,-75,-65,351,0.84,1.01,1.06,0.89,0.35,0.32,0.57,0.49,1.08,7,117835,32444439,343783,8513864,,776838,202938,451500,120000,2400,96369,1049408,2280,20135,1168192,23635686,107244222,2139279,6805174,139824361,461839,654438,303014,84063939,122400,5352,3460744,2491,4378305,1162840,136363617,0,0,0,0,0,1,1,0,0,0,4393330,2529,1642.857,127407,38,33.714,64411.61,37.078,24.086,1867.943,0.557,0.494,0.9,351,5.146,2295,33.648,122737966,1799.489,16.798,849839,12.46,0.002,517.3,tests performed,40958303,32444439,8513864,,461618,437039,60.05,47.57,12.48,,6408,91045,0.133,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1145,1125.86,Low(below 500)
4/15/2021,42,153144,2195,-87,-57,-81,-76,-64,329,0.84,1,1.04,0.88,0.37,0.33,0.54,0.51,1.01,5,129782,32574221,417683,8931547,,777738,202938,452400,120000,2400,80590,895315,2301,14601,992807,23716276,108266397,2141580,6819775,140944028,462001,655338,285531,84350385,122400,4496,3465240,2672,4380976,988311,137478788,0,0,0,0,0,1,1,0,0,0,4396096,2766,1591.714,127438,31,30.571,64452.163,40.553,23.336,1868.397,0.454,0.448,0.89,329,4.824,2195,32.181,123713871,1813.797,14.308,857400,12.571,0.002,538.7,tests performed,41505768,32574221,8931547,,547465,437318,60.85,47.76,13.09,,6412,95836,0.141,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1216,1127.14,Low(below 500)
4/16/2021,31,153175,2140,-87,-53,-78,-72,-62,332,0.88,1.01,1.04,0.92,0.37,0.35,0.57,0.51,0.88,3,135557,32709778,499664,9431211,,775138,202938,449800,120000,2400,81745,588138,2116,12190,684189,23798021,108935391,2143696,6831965,141709073,462160,652738,284010,84634628,122400,2302,3467542,2596,4383732,681887,138241531,0,0,0,0,0,1,1,0,0,0,4398903,2807,2676.571,127472,34,26.857,64493.317,41.154,39.242,1868.896,0.498,0.394,0.9,332,4.868,2140,31.375,124383754,1823.618,9.821,858481,12.586,0.003,320.7,tests performed,42140989,32709778,9431211,,635221,448491,61.78,47.96,13.83,,6575,99933,0.147,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1287,1129,Low(below 500)
4/17/2021,41,153216,2035,-78,-15,-72,-54,NA,323,0.94,1.11,1.12,0.98,0.4,0.42,0.6,0.52,1.52,0,139445,32849223,499635,9930846,,775138,202938,449800,120000,2400,67847,411797,927,13182,493753,23865868,109384727,2144623,6845147,142240365,462318,652738,274863,84909491,122400,927,3468469,2206,4385938,492826,138771896,0,0,0,0,0,1,1,0,0,0,4401176,2273,2613.714,127508,36,26.286,64526.642,33.325,38.32,1869.424,0.528,0.385,0.91,323,4.736,2035,29.836,124863398,1830.651,7.032,860015,12.609,0.003,329,tests performed,42780069,32849223,9930846,,639080,456025,62.72,48.16,14.56,,6686,103981,0.152,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,871,1118,Low(below 500)
4/18/2021,31,153247,1983,-78,-23,-68,-60,NA,311,0.94,1.16,1.18,0.99,0.42,0.4,0.58,0.54,1.55,1,83225,32932448,221193,10152039,,772538,202938,447200,120000,2400,67242,1604231,227,5385,1677085,23933110,111030127,2144850,6850532,143958619,462459,650138,196179,85105670,122400,3297,3471766,1882,4387820,1673788,140486853,0,0,0,0,0,1,1,0,0,0,4403060,1884,2635.714,127518,10,26.714,64554.263,27.622,38.643,1869.57,0.147,0.392,0.94,311,4.56,1983,29.073,126534871,1855.157,24.506,926309,13.581,0.003,351.4,tests performed,43084487,32932448,10152039,,304418,462529,63.17,48.28,14.88,,6781,105982,0.155,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1134,1127,Low(below 500)
4/19/2021,23,153270,2007,-85,-58,-77,-75,-63,318,0.88,1.06,1.07,0.93,0.43,0.34,0.6,0.59,0.94,8,99672,33032120,273751,10425790,,780397,202938,450100,120000,7359,85837,941757,1440,15788,1044822,24018947,112148162,2146290,6884009,145197408,462636,657997,164436,85270184,122400,3454,3492832,2963,4390783,1041368,141704576,0,0,0,0,0,1,1,0,0,0,4406114,3054,2545.429,127524,6,25.429,64599.039,44.775,37.319,1869.658,0.088,0.373,0.97,318,4.662,2007,29.425,127562465,1870.222,15.066,948407,13.905,0.003,372.6,tests performed,43457910,33032120,10425790,,373423,478576,63.71,48.43,15.29,,7017,111663,0.164,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1175,1129.14,Low(below 500)
4/20/2021,35,153305,1926,-85,-56,-77,-74,-63,300,0.86,1.04,1.06,0.91,0.46,0.38,0.63,0.61,0.95,2,107622,33139742,350027,10775817,,781409,203150,450100,120000,8159,109180,604049,1821,18629,733679,24144197,112829138,2149193,6920869,146043397,462772,659009,288328,85574582,122400,3469,3515614,2524,4393307,730210,142527783,0,0,0,0,0,1,1,0,0,0,4408644,2530,2549,127557,33,26.857,64636.132,37.093,37.371,1870.142,0.484,0.394,0.95,300,4.398,1926,28.238,128291764,1880.915,10.692,957082,14.032,0.003,375.5,tests performed,43915559,33139742,10775817,,457649,488411,64.39,48.59,15.8,,7161,116163,0.17,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1041,1124.14,Low(below 500)
4/21/2021,35,153340,1893,-83,-57,-77,-74,-62,276,0.86,1.03,1.07,0.9,0.45,0.35,0.6,0.57,1.05,3,117909,33257651,416784,11192601,,775695,203150,450100,120000,2445,101351,1254128,2640,17290,1375409,24245548,114133243,2151833,6938159,147468783,462944,653295,330884,85905466,122400,4016,3519630,2396,4395703,1371393,143949153,0,0,0,0,0,1,1,0,0,0,4411068,2424,2534,127577,20,24.286,64671.67,35.539,37.152,1870.435,0.293,0.356,0.93,276,4.046,1893,27.754,129647243,1900.788,19.873,987040,14.471,0.003,389.5,tests performed,44450252,33257651,11192601,,534693,498850,65.17,48.76,16.41,,7314,116173,0.17,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1124,1121.14,Low(below 500)
4/22/2021,33,153373,1791,-84,-55,-73,-74,-60,261,0.87,1.01,1.06,0.91,0.44,0.35,0.59,0.6,1.24,13,130986,33388637,431070,11623671,,793090,203150,450100,120000,19840,85975,993857,2322,33946,1116100,24331523,115279971,2154155,6972105,148737754,463064,670690,323271,86228737,122400,4224,3523854,2729,4398431,1111876,145213900,0,0,0,0,0,1,1,0,0,0,4413834,2766,2534,127597,20,22.714,64712.223,40.553,37.152,1870.729,0.293,0.333,0.92,261,3.827,1791,26.258,130727075,1916.619,15.832,1001886,14.689,0.003,395.4,tests performed,45012308,33388637,11623671,,562056,500934,65.99,48.95,17.04,,7344,116345,0.171,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1196,1118.29,Low(below 500)
4/23/2021,29,153402,1749,-86,-53,-73,-70,-56,243,0.9,1.04,1.05,0.94,0.42,0.37,0.58,0.59,1.01,5,135786,33524423,465015,12088686,,787850,203151,450100,120000,14599,85981,611728,3047,25387,726143,24417504,115976898,2157202,6997599,149549203,463219,665450,319229,86548073,122400,3146,3527000,2678,4401109,722997,146022203,0,0,0,0,0,1,1,0,0,0,4416588,2754,2526.429,127638,41,23.714,64752.6,40.377,37.041,1871.33,0.601,0.348,0.91,243,3.563,1749,25.642,131424784,1926.849,10.229,1005861,14.747,0.003,398.1,tests performed,45613109,33524423,12088686,,600801,496017,66.87,49.15,17.72,,7272,116378,0.171,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1287,1118.29,Low(below 500)
4/24/2021,24,153426,1673,-78,-19,-68,-57,NA,240,0.96,1.12,1.14,0.99,0.41,0.45,0.6,0.56,1.62,1,148767,33673190,547636,12636322,,787455,203151,450100,120000,14204,78221,399096,984,25346,503647,24495725,116411494,2158186,7022945,150088350,463348,665055,275702,86823775,122400,984,3527984,2061,4403170,502663,146560366,0,0,0,0,0,1,1,0,0,0,4418710,2122,2504.857,127670,32,23.143,64783.712,31.111,36.724,1871.799,0.469,0.339,0.9,240,3.519,1673,24.528,131902101,1933.847,6.998,1005529,14.742,0.002,401.4,tests performed,46309512,33673190,12636322,,696403,504206,67.9,49.37,18.53,,7392,117710,0.173,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,873,1118.57,Low(below 500)
4/25/2021,26,153452,1626,-77,-27,-76,-60,NA,231,0.95,1.15,1.18,1,0.39,0.37,0.59,0.57,1.43,0,79695,33752885,260801,12897123,,762055,203141,425000,120000,13914,73089,1380290,499,24330,1478208,24568814,117830637,2158685,7047515,151605651,463486,639655,216618,87040393,122400,499,3528723,1712,4404882,1477709,148076928,0,0,0,0,0,1,1,0,0,0,4420443,1733,2483.286,127681,11,23.286,64809.119,25.408,36.408,1871.96,0.161,0.341,0.9,231,3.387,1626,23.839,133355480,1955.155,21.308,974373,14.286,0.003,392.4,tests performed,46650008,33752885,12897123,,340496,509360,68.39,49.49,18.91,,7468,117205,0.172,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,982,1096.86,Low(below 500)
4/26/2021,21,153473,1649,-86,-60,-78,-75,-63,227,0.88,1.07,1.08,0.94,0.35,0.34,0.59,0.61,0.86,6,90695,33843580,304688,13201811,,784948,203151,449200,120000,12597,82194,928974,1557,24505,1037230,24650984,118940384,2160242,7072020,152823630,463620,662548,176411,87216780,122400,3049,3531772,2064,4406946,1034181,149291858,0,0,0,0,0,1,1,0,0,0,4422562,2119,2349.714,127688,7,23.429,64840.187,31.067,34.45,1872.063,0.103,0.343,0.91,227,3.328,1649,24.176,134366624,1969.98,14.825,972023,14.251,0.002,413.7,tests performed,47045391,33843580,13201811,,395383,512497,68.97,49.62,19.36,,7514,115923,0.17,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1152,1093.57,Low(below 500)
4/27/2021,25,153498,1572,-86,-56,-75,-73,-62,214,0.86,1.05,1.08,0.91,0.37,0.34,0.58,0.62,0.82,3,116328,33959908,379265,13581076,,783333,203151,449200,120000,10982,103409,607528,1659,20487,733083,24754391,119627154,2161901,7109086,153652532,463787,660933,286319,87503097,122400,2821,3551172,2685,4409631,730262,150101360,0,0,0,0,0,1,1,0,0,0,4425259,2697,2373.571,127705,17,21.143,64879.728,39.541,34.799,1872.312,0.249,0.31,0.94,214,3.138,1572,23.047,135077559,1980.403,10.423,969399,14.213,0.002,408.4,tests performed,47540984,33959908,13581076,,495593,517918,69.7,49.79,19.91,,7593,117167,0.172,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1058,1096,Low(below 500)
4/28/2021,21,153519,1515,-87,-57,-82,-74,-64,208,0.86,1.05,1.08,0.91,0.37,0.34,0.57,0.58,0.83,2,134140,34094048,462885,14043961,,783629,203151,449200,120000,11278,108932,1226188,1738,27264,1364122,24863322,120907889,2165145,7136350,155072706,463899,661229,345088,87848184,122400,3403,3556081,2166,4411797,1360719,151516625,0,0,0,0,0,1,1,0,0,0,4427390,2131,2331.714,127734,29,22.429,64910.971,31.243,34.186,1872.737,0.425,0.329,0.91,208,3.05,1515,22.212,136412678,1999.977,19.574,966491,14.17,0.002,414.5,tests performed,48138009,34094048,14043961,,597025,526822,70.58,49.99,20.59,,7724,119485,0.175,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1132,1097.14,Low(below 500)
4/29/2021,17,153536,1464,-85,-53,-78,-74,-60,196,0.87,1.04,1.07,0.92,0.37,0.34,0.58,0.6,1.15,5,122568,34216616,491567,14535528,,778182,203151,444200,120000,10831,89231,959796,1970,25122,1076119,24962445,122013210,2167115,7160054,156302824,464000,655782,318428,88175086,122400,3543,3559624,2445,4414242,1072576,152743200,0,0,0,0,0,1,1,0,0,0,4429849,2459,2287.857,127759,25,23.143,64947.023,36.052,33.543,1873.104,0.367,0.339,0.89,196,2.874,1464,21.464,137471597,2015.502,15.525,963503,14.126,0.002,421.1,tests performed,48752144,34216616,14535528,,614135,534262,71.48,50.17,21.31,,7833,118283,0.173,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1249,1104.71,Low(below 500)
4/30/2021,16,153552,1366,-86,-53,-79,-70,-58,185,0.93,1.07,1.07,0.96,0.37,0.37,0.6,0.61,0.89,3,145589,34362205,421785,14957313,,776814,203153,444200,120000,9461,83804,564272,2082,19710,669868,25046248,122658519,2169197,7179764,157053728,464110,654414,274827,88449915,122400,2182,3561806,2381,4416623,667686,153491922,0,0,0,0,0,1,1,0,0,0,4432246,2397,2236.857,127775,16,19.571,64982.166,35.143,32.795,1873.338,0.235,0.287,0.89,185,2.712,1366,20.027,138119672,2025.004,9.502,956413,14.022,0.002,427.6,tests performed,49319518,34362205,14957313,,567374,529487,72.31,50.38,21.93,,7763,119683,0.175,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1395,1120.14,Low(below 500)
5/1/2021,15,153567,1287,-78,-12,-77,-51,NA,188,0.96,1.13,1.12,1,0.37,0.45,0.59,0.58,1.32,2,143175,34505380,372304,15329617,,775633,203153,444200,120000,8280,62887,405678,590,17075,486230,25109135,123098616,2169787,7196839,157574377,464211,653233,258938,88708853,122400,590,3562396,1907,4418530,485640,154011981,0,0,0,0,0,1,1,0,0,0,4434157,1911,2206.714,127782,7,16,65010.184,28.018,32.353,1873.441,0.103,0.235,0.88,188,2.756,1287,18.869,138588237,2031.874,6.87,955162,14.004,0.002,432.8,tests performed,49834997,34505380,15329617,,515479,503641,73.06,50.59,22.48,,7384,118884,0.174,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,958,1132.29,Low(below 500)
5/2/2021,18,153585,1285,-74,-17,-75,-52,NA,196,0.96,1.14,1.03,1,0.38,0.42,0.55,0.63,1.4,0,89924,34595304,172891,15502508,,775761,203153,445000,120000,7608,66941,748059,545,17918,833463,25176075,123881903,2170332,7214960,158443270,464331,653361,188837,88901891,122400,545,3563144,1671,4420201,832918,154880126,0,0,0,0,0,1,1,0,0,0,4435831,1674,2198.286,127796,14,16.429,65034.726,24.543,32.23,1873.646,0.205,0.241,0.89,196,2.874,1285,18.84,139403236,2043.823,11.949,863965,12.667,0.003,393,tests performed,50097812,34595304,15502508,,262815,492543,73.45,50.72,22.73,,7221,120346,0.176,61.11,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1032,1139.43,Low(below 500)
5/3/2021,17,153602,1303,-93,-71,-91,-85,-81,187,0.72,0.66,0.42,0.68,0.39,0.45,0.6,0.54,0.49,2,72600,34667904,127499,15630007,,783161,203153,452400,120000,7608,69602,986171,296,13951,1070020,25245677,125012016,2170628,7228911,159657232,464454,660761,139163,89041054,122400,296,3563440,1649,4421850,1069724,156093792,0,0,0,0,0,1,1,0,0,0,4437505,1674,2134.714,127797,1,15.571,65059.269,24.543,31.298,1873.661,0.015,0.228,0.88,187,2.742,1303,19.104,140459009,2059.301,15.479,870341,12.76,0.002,407.7,tests performed,50297911,34667904,15630007,,200099,464646,73.74,50.83,22.92,,6812,117761,0.173,59.72,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1113,1133.86,Low(below 500)
5/4/2021,15,153617,1295,-87,-59,-84,-74,-61,181,0.86,1.06,1.04,0.91,0.39,0.36,0.58,0.61,0.64,13,127170,34795074,257486,15887493,,779586,203153,452400,120000,4033,94868,751134,1494,14366,861862,25340545,125897732,2172122,7243277,160653676,464556,657186,211839,89252893,122400,1494,3564934,1946,4423796,860368,157088742,0,0,0,0,0,1,1,0,0,0,4439489,1984,2032.857,127803,6,14,65088.357,29.088,29.804,1873.749,0.088,0.205,0.92,181,2.654,1295,18.986,141305011,2071.705,12.403,889636,13.043,0.002,437.6,tests performed,50682567,34795074,15887493,,384656,448798,74.31,51.01,23.29,,6580,119309,0.175,59.72,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,1094,1139,Low(below 500)
